Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
226	-2000.0	0.0	-2000.0	-2000.0	2000.0	-99.99832	0.0006215376	-99.99744	-100.00017	2270000	8.428096e-09	2.934542e-06	-0.0016307496	4.3803084e-08	0.33261976	0.003458206	0.0113	79.0	17605.453954935074
227	-2000.0	0.0	-2000.0	-2000.0	2000.0	-100.00207	0.0004626919	-100.00141	-100.003944	2280000	-6.351471e-08	4.1201033e-06	-0.00090319884	-3.7522966e-06	0.32267678	0.0024371315	0.0105	79.0	17684.34535932541
228	-2000.0	0.0	-2000.0	-2000.0	2000.0	-99.99988	0.00027404542	-99.99922	-100.00177	2290000	-2.0408631e-08	9.5953034e-08	-0.0017593998	1.3512402e-05	0.31487226	0.015852777	0.1878	5.0	17760.483610868454
229	-2000.0	0.0	-2000.0	-2000.0	2000.0	-99.9977	0.00053255743	-99.99703	-99.99958	2300000	-1.8959045e-07	5.1660872e-06	-0.0020483918	5.3320446e-07	0.3202666	0.015046918	0.0162	42.0	17837.36299943924
230	-2000.0	0.0	-2000.0	-2000.0	2000.0	-99.99727	0.0007037533	-99.99558	-99.99909	2310000	-7.724762e-08	7.2279854e-06	-0.0016313131	-6.20843e-06	0.3662366	0.0046270452	0.0265	79.0	17915.03689980507
231	-2000.0	0.0	-2000.0	-2000.0	2000.0	-100.00067	0.0005539559	-99.999855	-100.00246	2320000	-1.7547608e-08	7.385146e-07	-0.0016728893	1.2883251e-05	0.34959698	0.0032168766	0.0443	79.0	17993.016216039658
232	-2000.0	0.0	-2000.0	-2000.0	2000.0	-100.00217	0.00028810173	-100.001366	-100.00397	2330000	1.8253327e-07	4.3743403e-06	-0.0017605841	-3.974423e-06	0.3354747	0.021628806	0.189	4.0	18069.29574394226
233	-2000.0	0.0	-2000.0	-2000.0	2000.0	-100.00069	0.0006893769	-99.99939	-100.00239	2340000	-2.4032593e-08	9.3060567e-07	-0.0028703501	2.8736467e-06	0.33800766	0.010004163	0.0497	79.0	18147.16926264763
234	-2000.0	0.0	-2000.0	-2000.0	2000.0	-99.99801	0.0005854157	-99.99681	-99.99978	2350000	1.00517276e-07	3.9884526e-06	-0.0052761207	8.9497416e-07	0.34342065	0.015185922	0.0196	40.0	18223.694328784943
235	-2000.0	0.0	-2000.0	-2000.0	2000.0	-99.99767	0.00029631366	-99.997086	-99.999565	2360000	-1.2922287e-07	5.1129105e-06	-0.0023167727	7.954605e-05	0.39810854	0.022602988	0.1603	5.0	18298.772337913513
236	-2000.0	0.0	-2000.0	-2000.0	2000.0	-100.00889	0.0007629106	-100.00727	-100.0106	2370000	-3.2081604e-07	7.434516e-05	-0.0015450107	-7.167882e-05	0.36557904	0.017333006	0.2157	7.0	18374.411589622498
237	-2000.0	0.0	-2000.0	-2000.0	2000.0	-100.000916	0.00039079087	-100.00032	-100.002754	2380000	4.6539306e-08	9.0216827e-07	-0.0014053696	3.2849002e-06	0.37563	0.0013827796	0.0102	79.0	18452.21598482132
238	-2000.0	0.0	-2000.0	-2000.0	2000.0	-99.998	0.00027502773	-99.99748	-99.999855	2390000	9.384155e-08	3.797235e-06	-0.0017710632	3.811374e-08	0.36977714	0.0050161025	0.1078	79.0	18530.468505382538
239	-2000.0	0.0	-2000.0	-2000.0	2000.0	-100.00105	0.00025899857	-100.00059	-100.00286	2400000	7.343292e-09	1.0715802e-06	-0.0019945898	3.121932e-06	0.35765406	0.0150758885	0.1545	36.0	18607.722032546997
240	-2000.0	0.0	-2000.0	-2000.0	2000.0	-100.002335	0.0003974272	-100.001755	-100.004135	2410000	1.6975402e-08	5.2116748e-06	-0.0013859223	-4.526035e-06	0.39651847	0.009928507	0.0256	79.0	18686.50050854683
241	-2000.0	0.0	-2000.0	-2000.0	2000.0	-100.000435	0.00029306527	-99.999886	-100.002266	2420000	-1.9836426e-08	2.58571e-07	-0.0009985232	0.00010498039	0.41667286	0.0035215195	0.0074	79.0	18764.975602388382
242	-2000.0	0.0	-2000.0	-2000.0	2000.0	-100.01289	0.00033796893	-100.0123	-100.0147	2430000	1.8434524e-07	0.00015377966	-0.0024326802	-0.00014993378	0.3768234	0.0038366104	0.026	79.0	18843.588304281235
243	-2000.0	0.0	-2000.0	-2000.0	2000.0	-100.00066	0.00028244793	-100.00013	-100.002495	2440000	-1.8692017e-08	4.83766e-07	-0.0010012055	4.0317795e-05	0.35584885	0.008087965	0.0955	79.0	18922.273581266403
244	-2000.0	0.0	-2000.0	-2000.0	2000.0	-100.0072	0.0005734763	-100.006454	-100.00891	2450000	2.1343232e-07	4.8117476e-05	-0.00011199035	-3.9166054e-05	0.32932714	0.017806754	0.1863	50.0	18999.688365221024
245	-2000.0	0.0	-2000.0	-2000.0	2000.0	-99.997314	0.0003849522	-99.9967	-99.9991	2460000	1.11007694e-07	6.9396215e-06	-0.0022601022	1.62064e-06	0.37718463	0.009449146	0.1089	79.0	19078.321281433105
246	-2000.0	0.0	-2000.0	-2000.0	2000.0	-99.99922	0.0003898713	-99.99872	-100.001	2470000	1.2397766e-08	7.203666e-07	-0.0015470529	-5.4397776e-07	0.39994463	0.015967367	0.0359	11.0	19154.764137506485
247	-2000.0	0.0	-2000.0	-2000.0	2000.0	-100.00004	0.0005267628	-99.9993	-100.00162	2480000	-6.198883e-09	2.7607345e-07	-0.0024536722	-3.999446e-09	0.38071054	0.016966458	0.2721	4.0	19230.806892871857
248	-2000.0	0.0	-2000.0	-2000.0	2000.0	-99.99988	0.00040987085	-99.99931	-100.00165	2490000	6.7710877e-09	1.8391269e-07	0.00047520094	1.330458e-06	0.41746977	0.017151464	0.1951	12.0	19307.311290740967
249	-2000.0	0.0	-2000.0	-2000.0	2000.0	-100.00154	0.00049702026	-100.00088	-100.003174	2500000	3.681183e-08	2.4044662e-06	-0.0037965197	5.8052606e-06	0.39475256	0.009923651	0.1648	79.0	19385.767703533173
250	-2000.0	0.0	-2000.0	-2000.0	2000.0	-99.99677	0.00047263457	-99.99618	-99.99845	2510000	-9.727478e-09	9.8539995e-06	-0.0017840212	-8.745679e-06	0.42134655	0.009618462	0.0853	79.0	19464.071593761444
251	-2000.0	0.0	-2000.0	-2000.0	2000.0	-100.00077	0.00042961314	-100.00019	-100.00249	2520000	1.7738342e-08	7.316368e-07	-0.0037110094	0.00022470957	0.41836703	0.008719514	0.2326	79.0	19542.787971019745
252	-2000.0	0.0	-2000.0	-2000.0	2000.0	-100.008965	0.00046604857	-100.00832	-100.01064	2530000	3.6067962e-07	7.459994e-05	-0.001843796	-7.247115e-05	0.4219	0.015950406	0.1379	14.0	19618.81362104416
253	-2000.0	0.0	-2000.0	-2000.0	2000.0	-100.00064	0.00040298226	-100.00005	-100.00231	2540000	-2.0217895e-08	5.276424e-07	-0.0025104657	1.0659255e-05	0.4474208	0.0043638963	0.0172	79.0	19697.023698568344
254	-2000.0	0.0	-2000.0	-2000.0	2000.0	-99.9993	0.0005067302	-99.99865	-100.00093	2550000	-5.6266787e-09	7.1253623e-07	-0.0018045984	-1.647121e-07	0.41860142	0.009596645	0.1225	79.0	19775.322008371353
255	-2000.0	0.0	-2000.0	-2000.0	2000.0	-99.99936	0.00048489321	-99.99817	-100.00104	2560000	-7.629395e-09	6.247583e-07	-0.0032191311	2.6252956e-06	0.43566573	0.015604813	0.0267	31.0	19852.248745441437
256	-2000.0	0.0	-2000.0	-2000.0	2000.0	-99.99825	0.0006113414	-99.997246	-99.99978	2570000	4.196167e-09	3.1599418e-06	-0.0005266338	-2.631411e-06	0.42585275	0.022387551	0.3239	6.0	19928.466509342194
257	-2000.0	0.0	-2000.0	-2000.0	2000.0	-100.00009	0.00035303936	-99.99948	-100.001724	2580000	6.4849854e-09	1.2750067e-07	-0.0054062037	1.185242e-06	0.48261788	0.0094058	0.1515	79.0	20006.82136940956
258	-2000.0	0.0	-2000.0	-2000.0	2000.0	-100.0014	0.00035093862	-100.000786	-100.003	2590000	1.4877319e-08	1.9282902e-06	-0.0030064725	-1.7311045e-06	0.47463915	0.015007095	0.039	78.0	20085.045659542084
259	-2000.0	0.0	-2000.0	-2000.0	2000.0	-99.999916	0.00039696568	-99.99881	-100.001495	2600000	-2.193451e-09	1.65449e-07	-0.0011126085	4.585489e-07	0.4799224	0.015617929	0.1043	11.0	20161.057905435562
260	-2000.0	0.0	-2000.0	-2000.0	2000.0	-99.99661	0.00048011646	-99.995964	-99.998085	2610000	-4.501343e-08	1.0901553e-05	-0.000997783	-1.0329981e-05	0.38657555	0.0025304428	0.0198	79.0	20238.899909973145
261	-2000.0	0.0	-2000.0	-2000.0	2000.0	-99.999855	0.0005571202	-99.99909	-100.00125	2620000	-7.247925e-09	3.2336357e-07	-0.002211542	-8.761759e-09	0.3316717	0.004792929	0.0081	79.0	20316.631739616394
262	-2000.0	0.0	-2000.0	-2000.0	2000.0	-100.00035	0.00023973532	-99.99972	-100.001816	2630000	4.196167e-09	1.6733695e-07	-0.0012501762	3.74683e-05	0.37112823	0.015000962	0.1113	23.0	20392.763083457947
263	-2000.0	0.0	-2000.0	-2000.0	2000.0	-100.01059	0.00057016447	-100.00978	-100.01195	2640000	2.3117066e-07	0.00010402217	-0.0022534737	-0.00010115975	0.37586787	0.017148962	0.0446	16.0	20469.06476354599
264	-2000.0	0.0	-2000.0	-2000.0	2000.0	-100.000916	0.00039697727	-100.0004	-100.002335	2650000	-5.0735473e-08	9.364336e-07	-0.0016550478	0.00012541522	0.4573504	0.010542929	0.1068	79.0	20547.39129638672
265	-2000.0	0.0	-2000.0	-2000.0	2000.0	-99.98871	0.0005888762	-99.98788	-99.99005	2660000	-1.1968612e-07	0.00011810929	-0.0010063415	-0.000114230155	0.43294093	0.0033306454	0.0152	79.0	20626.010162353516
266	-2000.0	0.0	-2000.0	-2000.0	2000.0	-99.9985	0.00041849734	-99.997925	-99.99989	2670000	-7.629395e-09	2.304221e-06	-0.0005848629	-5.7189527e-07	0.4649867	0.015106753	0.34	9.0	20702.091958999634
267	-2000.0	0.0	-2000.0	-2000.0	2000.0	-99.998825	0.0004324616	-99.99829	-100.00014	2680000	-3.089905e-08	1.4843673e-06	-0.0049045733	9.223924e-06	0.43768844	0.019978268	0.1321	12.0	20778.37109017372
268	-2000.0	0.0	-2000.0	-2000.0	2000.0	-100.00288	0.00034765177	-100.002396	-100.00424	2690000	3.976822e-08	7.774681e-06	-0.0011496855	-6.491355e-06	0.50479686	0.009473377	0.1498	79.0	20856.64137840271
269	-2000.0	0.0	-2000.0	-2000.0	2000.0	-99.999115	0.00045085687	-99.99844	-100.00044	2700000	2.6130676e-08	9.1897755e-07	-0.0012172781	9.0447213e-07	0.47952333	0.015750544	0.2911	39.0	20933.977400779724
270	-2000.0	0.0	-2000.0	-2000.0	2000.0	-100.00151	0.00035057057	-100.00097	-100.00287	2710000	3.089905e-08	2.215458e-06	-0.002798229	-6.9885857e-07	0.47651422	0.010161972	0.1042	79.0	21012.256838798523
271	-2000.0	0.0	-2000.0	-2000.0	2000.0	-100.00152	0.0004942452	-100.000656	-100.00278	2720000	-5.8794022e-08	2.3899504e-06	-0.002621738	-7.3922433e-07	0.44834527	0.0059850793	0.0584	79.0	21090.402408599854
272	-2000.0	0.0	-2000.0	-2000.0	2000.0	-99.9991	0.00032409272	-99.99846	-100.000435	2730000	-1.10816956e-07	8.6547544e-07	-0.00080801407	-7.432391e-07	0.48336816	0.0022266526	0.0323	79.0	21168.69343328476
273	-2000.0	0.0	-2000.0	-2000.0	2000.0	-100.000046	0.00039020614	-99.99931	-100.00131	2740000	3.8146972e-10	1.5591515e-07	-0.0020254636	8.1176266e-05	0.4561997	0.00931989	0.0535	79.0	21247.06303524971
274	-2000.0	0.0	-2000.0	-2000.0	2000.0	-99.98814	0.00025003258	-99.987686	-99.98946	2750000	-3.047943e-07	0.00013042754	-0.0020960514	-0.00012715226	0.4641355	0.006764603	0.0333	79.0	21325.74619245529
275	-2000.0	0.0	-2000.0	-2000.0	2000.0	-99.99917	0.00029949463	-99.99852	-100.00046	2760000	1.1253357e-08	7.3441356e-07	-0.002056846	-6.266181e-07	0.4715312	0.016001435	0.244	36.0	21402.901943206787
276	-2000.0	0.0	-2000.0	-2000.0	2000.0	-100.000015	0.00025096553	-99.99959	-100.00125	2770000	-2.670288e-09	6.441195e-08	-0.00305944	1.0483372e-07	0.45223466	0.018449103	0.3622	7.0	21478.964559316635
277	-2000.0	0.0	-2000.0	-2000.0	2000.0	-100.0015	0.0003301607	-100.00096	-100.00277	2780000	1.9073487e-09	2.2179677e-06	-0.00057163014	-2.045817e-06	0.48256943	0.0004111846	0.0022	79.0	21557.32999444008
278	-2000.0	0.0	-2000.0	-2000.0	2000.0	-99.99997	0.00033694197	-99.99951	-100.00123	2790000	-1.3828277e-08	1.1352985e-07	-0.0017564788	0.00039447835	0.48037124	0.011520052	0.2242	79.0	21635.55524134636
279	-2000.0	0.0	-2000.0	-2000.0	2000.0	-100.009285	0.00025724695	-100.00884	-100.01052	2800000	1.0576248e-07	7.981267e-05	-0.004527849	-7.761329e-05	0.4563538	0.015722126	0.041	34.0	21712.172930002213
280	-2000.0	0.0	-2000.0	-2000.0	2000.0	-100.0008	0.00021606871	-100.00045	-100.00205	2810000	5.9509276e-08	6.4644814e-07	-0.002528846	-5.8257524e-07	0.52423173	0.0076030875	0.0075	79.0	21790.578244447708
281	-2000.0	0.0	-2000.0	-2000.0	2000.0	-100.000206	0.0004998774	-99.99954	-100.001305	2820000	4.1484833e-09	2.9823033e-07	-0.0039804527	1.92817e-06	0.42209288	0.015248332	0.2498	12.0	21866.866496801376
282	-2000.0	0.0	-2000.0	-2000.0	2000.0	-100.00143	0.00022065046	-100.00103	-100.00264	2830000	2.5367736e-08	1.9162362e-06	-0.0041613006	6.0914945e-06	0.5061776	0.007849049	0.0228	79.0	21945.485483646393
283	-2000.0	0.0	-2000.0	-2000.0	2000.0	-100.002014	0.00040678683	-100.00148	-100.00317	2840000	2.5939942e-08	3.941364e-06	-0.0028100775	0.00029715264	0.46108222	0.015697656	0.127	29.0	22022.14406967163
284	-2000.0	0.0	-2000.0	-2000.0	2000.0	-99.987595	0.00021085444	-99.98704	-99.98879	2850000	-8.907318e-08	0.00014257607	-0.0049231565	-0.00013887855	0.5305491	0.0090775285	0.0274	79.0	22100.664226293564
285	-2000.0	0.0	-2000.0	-2000.0	2000.0	-99.99905	0.00038730266	-99.99819	-100.00016	2860000	2.6845932e-08	1.0013981e-06	-0.0013929693	-2.2256012e-07	0.4731531	0.0047053406	0.0132	79.0	22178.93550300598
286	-2000.0	0.0	-2000.0	-2000.0	2000.0	-100.001724	0.00040359324	-100.001205	-100.00285	2870000	1.5945434e-07	2.909839e-06	-0.004082741	-2.6355428e-06	0.4590587	0.016259104	0.3136	33.0	22255.406306266785
287	-2000.0	0.0	-2000.0	-2000.0	2000.0	-100.00033	0.00023303628	-99.99993	-100.00145	2880000	1.7166137e-09	1.4727314e-07	-0.0034108926	5.110353e-07	0.49258292	0.017104888	0.2639	14.0	22331.792721271515
288	-2000.0	0.0	-2000.0	-2000.0	2000.0	-100.0012	0.0002620679	-100.00059	-100.00233	2890000	-8.31604e-08	1.3957376e-06	-0.0020139504	2.4809044e-06	0.5074824	0.015222946	0.1736	25.0	22408.799032211304
289	-2000.0	0.0	-2000.0	-2000.0	2000.0	-100.002464	0.00027526083	-100.00199	-100.00357	2900000	3.8990976e-07	5.6334293e-06	-0.0017357192	-5.338615e-06	0.5069186	0.015212788	0.3164	9.0	22485.058525562286
290	-2000.0	0.0	-2000.0	-2000.0	2000.0	-100.00035	0.00026542525	-100.0	-100.001434	2910000	7.6293943e-10	1.8306757e-07	-0.0015439872	-1.09980164e-07	0.52395934	0.01581539	0.0144	57.0	22562.581062078476
291	-2000.0	0.0	-2000.0	-2000.0	2000.0	-100.000084	0.0003191493	-99.999695	-100.00114	2920000	-2.2888185e-09	1.0949853e-07	-0.0019927544	0.00033786	0.55232567	0.017185636	0.1818	9.0	22638.738748550415
292	-2000.0	0.0	-2000.0	-2000.0	2000.0	-99.98424	0.00024672484	-99.983795	-99.98533	2930000	3.894806e-07	0.00023001008	-0.002357729	-0.00022437937	0.5942289	0.008245222	0.0428	79.0	22717.098832130432
293	-2000.0	0.0	-2000.0	-2000.0	2000.0	-99.99926	0.0002735619	-99.99887	-100.00029	2940000	-5.0544738e-08	5.876805e-07	-0.0014705003	-4.9998397e-07	0.5737669	0.0063253366	0.0218	79.0	22794.965933561325
294	-2000.0	0.0	-2000.0	-2000.0	2000.0	-100.000015	0.00022710479	-99.99955	-100.00105	2950000	7.6293943e-10	5.1726513e-08	0.00073927554	0.00027764612	0.59161985	0.015316548	0.1639	18.0	22871.063854455948
295	-2000.0	0.0	-2000.0	-2000.0	2000.0	-99.99549	0.0002755507	-99.99513	-99.99652	2960000	1.7662049e-07	1.891931e-05	-0.0021345266	-1.8294613e-05	0.5871765	0.01652114	0.152	15.0	22947.4009039402
296	-2000.0	0.0	-2000.0	-2000.0	2000.0	-100.00026	0.00021679752	-99.9998	-100.00131	2970000	-7.05719e-09	1.0942407e-07	-0.001807719	-6.375235e-08	0.56264347	0.00957846	0.045	79.0	23025.733269691467
297	-2000.0	0.0	-2000.0	-2000.0	2000.0	-100.00005	0.0002598066	-99.99945	-100.00105	2980000	-7.6293943e-10	6.9614835e-08	-0.0016144771	5.456901e-05	0.525107	0.011090128	0.0828	79.0	23104.118802070618
298	-2000.0	0.0	-2000.0	-2000.0	2000.0	-100.01157	0.00021104251	-100.01106	-100.01259	2990000	4.2152405e-07	0.00012399926	-0.0028659939	-0.00012098612	0.5503643	0.017564718	0.1562	11.0	23180.434920072556
299	-2000.0	0.0	-2000.0	-2000.0	2000.0	-100.00078	0.00023396968	-100.00038	-100.00177	3000000	3.2806398e-08	5.998311e-07	-0.0020914734	-5.228021e-07	0.50908005	0.0127396565	0.0129	79.0	23258.945338487625
300	-2000.0	0.0	-2000.0	-2000.0	2000.0	-100.00003	0.00020831803	-99.99942	-100.00103	3010000	-1.1444092e-09	4.408792e-08	-0.0028586765	1.446019e-05	0.5292095	0.015540796	0.0166	51.0	23336.260189771652
301	-2000.0	0.0	-2000.0	-2000.0	2000.0	-99.99549	0.00031726912	-99.994934	-99.99641	3020000	5.8889388e-08	1.9010839e-05	-0.0018593554	-1.8435914e-05	0.49254692	0.015047246	0.1205	45.0	23412.873237609863
302	-2000.0	0.0	-2000.0	-2000.0	2000.0	-99.999886	0.00028697946	-99.99939	-100.000824	3030000	-6.2942505e-09	9.320748e-08	-0.0011526863	0.0001353849	0.51895833	0.0041053705	0.0099	79.0	23490.49014019966
303	-2000.0	0.0	-2000.0	-2000.0	2000.0	-100.01094	0.0003023728	-100.0103	-100.011856	3040000	9.1514585e-07	0.00011078685	-0.0040320763	-0.00010804417	0.45533177	0.017219054	0.0855	8.0	23565.73703956604
304	-2000.0	0.0	-2000.0	-2000.0	2000.0	-100.000404	0.00023943512	-100.000015	-100.00133	3050000	-4.1007997e-09	2.0379363e-07	-0.0013038786	5.997048e-06	0.49126357	0.015874693	0.1395	6.0	23641.627853870392
305	-2000.0	0.0	-2000.0	-2000.0	2000.0	-99.99597	0.00020664815	-99.99565	-99.99687	3060000	-2.8505326e-07	1.5054898e-05	-0.0025114843	-1.0878923e-05	0.5316501	0.00812552	0.0882	79.0	23720.09179711342
306	-2000.0	0.0	-2000.0	-2000.0	2000.0	-100.00215	0.00019722944	-100.001625	-100.00306	3070000	6.637573e-08	4.318901e-06	-0.0015711662	-3.4004127e-06	0.5351137	0.0073915743	0.0937	79.0	23797.84641456604
307	-2000.0	0.0	-2000.0	-2000.0	2000.0	-100.00026	0.00028440493	-99.99938	-100.001144	3080000	6.9618227e-09	1.4914295e-07	-0.0046102144	-7.080009e-08	0.4914973	0.017866269	0.1142	7.0	23873.618104934692
308	-2000.0	0.0	-2000.0	-2000.0	2000.0	-100.00004	0.00021504657	-99.99963	-100.0009	3090000	-7.4386595e-09	4.7911744e-08	-0.003154308	3.3133026e-07	0.50990456	0.011791437	0.0765	79.0	23952.076988220215
309	-2000.0	0.0	-2000.0	-2000.0	2000.0	-99.99928	0.00017351563	-99.998924	-100.00014	3100000	1.1444092e-08	5.147207e-07	-0.0018980213	1.4808126e-06	0.5429499	0.009233039	0.1374	79.0	24030.33855319023
310	-2000.0	0.0	-2000.0	-2000.0	2000.0	-100.0008	0.00023734636	-99.999825	-100.001625	3110000	-4.9209596e-08	6.4919954e-07	-0.0027995878	-5.6979525e-07	0.4957091	0.012127017	0.1517	79.0	24108.191278219223
311	-2000.0	0.0	-2000.0	-2000.0	2000.0	-100.00006	0.0001410567	-99.99982	-100.00094	3120000	-9.536744e-10	2.3343473e-08	-0.002171497	0.0006494184	0.5145916	0.016261432	0.302	5.0	24183.936927080154
312	-2000.0	0.0	-2000.0	-2000.0	2000.0	-100.02999	0.0002486712	-100.02903	-100.0308	3130000	2.7446748e-07	0.0008333152	0.00025434513	-0.00081330835	0.4629808	0.015219017	0.2021	4.0	24260.02823448181
313	-2000.0	0.0	-2000.0	-2000.0	2000.0	-100.0014	0.00031628652	-100.00013	-100.00214	3140000	-1.1444092e-09	1.941039e-06	-0.0020527348	4.371911e-06	0.3756909	0.016799856	0.1129	13.0	24336.352904319763
314	-2000.0	0.0	-2000.0	-2000.0	2000.0	-100.003	0.00031354386	-100.002205	-100.00361	3150000	-6.2942505e-08	8.41765e-06	-0.0053693424	-7.342017e-06	0.3375527	0.015541839	0.0281	37.0	24413.17889523506
315	-2000.0	0.0	-2000.0	-2000.0	2000.0	-99.99941	0.00020270745	-99.999	-100.0001	3160000	1.3065338e-08	3.565268e-07	-0.0025966447	3.734719e-07	0.4755435	0.0081715435	0.1268	79.0	24491.397250652313
316	-2000.0	0.0	-2000.0	-2000.0	2000.0	-100.00098	0.0001088202	-100.00068	-100.00168	3170000	2.2888185e-09	8.8671015e-07	-0.0015163427	4.231765e-08	0.501795	0.016606284	0.0246	25.0	24567.9679377079
317	-2000.0	0.0	-2000.0	-2000.0	2000.0	-100.000175	0.0001462016	-99.99986	-100.000824	3180000	-3.8146972e-10	5.02832e-08	-0.002945642	-2.563061e-08	0.48784393	0.01742569	0.1919	18.0	24644.39443421364
318	-2000.0	0.0	-2000.0	-2000.0	2000.0	-100.000084	0.00020271674	-99.99958	-100.00073	3190000	-2.2888185e-09	4.7571987e-08	-0.0032670486	-4.7857647e-09	0.47649208	0.015375945	0.243	38.0	24721.110488176346
319	-2000.0	0.0	-2000.0	-2000.0	2000.0	-99.99995	0.00011317532	-99.999596	-100.00061	3200000	-8.010864e-09	1.56152e-08	-0.0020642502	1.02057165e-05	0.5220949	0.016588498	0.1534	30.0	24797.331920862198
320	-2000.0	0.0	-2000.0	-2000.0	2000.0	-100.000725	0.00015095068	-100.000336	-100.001366	3210000	-2.822876e-08	5.085136e-07	-0.0026475473	-4.7506956e-07	0.53503513	0.011468151	0.0389	79.0	24875.567423582077
321	-2000.0	0.0	-2000.0	-2000.0	2000.0	-100.00009	0.00021934282	-99.99945	-100.0007	3220000	2.2888185e-09	5.804926e-08	-0.0023102101	-1.1650659e-08	0.4781831	0.015351293	0.1937	16.0	24951.78417134285
322	-2000.0	0.0	-2000.0	-2000.0	2000.0	-99.99998	0.0001379705	-99.99958	-100.0006	3230000	1.1444092e-08	2.0280568e-08	-0.0022881534	0.0002996815	0.55770695	0.016112301	0.0578	24.0	25028.40674829483
323	-2000.0	0.0	-2000.0	-2000.0	2000.0	-99.992516	0.00014464204	-99.99207	-99.99314	3240000	3.9348603e-07	5.1857787e-05	-0.0020764882	-5.0544666e-05	0.5821102	0.0069180834	0.035	79.0	25106.42850637436
324	-2000.0	0.0	-2000.0	-2000.0	2000.0	-99.99973	0.00022269481	-99.99915	-100.00029	3250000	2.8324127e-08	1.1993451e-07	-0.006025038	-7.10471e-08	0.4941719	0.016849533	0.1165	5.0	25182.578617334366
325	-2000.0	0.0	-2000.0	-2000.0	2000.0	-99.99995	0.000118046606	-99.99957	-100.00056	3260000	3.0517577e-09	1.6794266e-08	0.00041244202	0.0016116169	0.5745168	0.015358023	0.4146	5.0	25258.529265880585
326	-2000.0	0.0	-2000.0	-2000.0	2000.0	-100.03663	0.0001035161	-100.03627	-100.037224	3270000	4.5948028e-07	0.0012414589	-0.002537587	-0.0012111824	0.5255795	0.0076412926	0.1039	79.0	25337.00839972496
327	-2000.0	0.0	-2000.0	-2000.0	2000.0	-100.00251	0.00015147652	-100.002106	-100.00308	3280000	3.063202e-07	5.851595e-06	-0.0028329517	-5.689137e-06	0.48661417	0.0102683045	0.1453	79.0	25415.680343151093
328	-2000.0	0.0	-2000.0	-2000.0	2000.0	-100.00014	0.00012236269	-99.99974	-100.00071	3290000	3.8146972e-10	3.172798e-08	-0.0036016311	1.0404416e-06	0.5335861	0.015556443	0.1983	43.0	25492.427861213684
329	-2000.0	0.0	-2000.0	-2000.0	2000.0	-100.00124	0.00010225148	-100.00085	-100.00183	3300000	-2.0141601e-07	1.4380937e-06	-0.0028471835	6.635139e-08	0.5448627	0.010369716	0.2028	79.0	25570.588285923004
330	-2000.0	0.0	-2000.0	-2000.0	2000.0	-99.998634	9.344663e-05	-99.998314	-99.999214	3310000	8.1634525e-08	1.7295469e-06	-0.0024075352	-1.6735625e-06	0.5133221	0.008903056	0.0359	79.0	25648.18558073044
331	-2000.0	0.0	-2000.0	-2000.0	2000.0	-100.00002	0.00020711483	-99.99929	-100.00054	3320000	2.1648408e-08	4.2986223e-08	-0.00579373	2.1751755e-05	0.4312437	0.015714673	0.1819	8.0	25724.01198410988
332	-2000.0	0.0	-2000.0	-2000.0	2000.0	-100.00348	0.00013504802	-100.00312	-100.00403	3330000	2.7694702e-07	1.1204478e-05	-0.002641304	-1.0882381e-05	0.49093458	0.015032959	0.03	68.0	25802.036897420883
333	-2000.0	0.0	-2000.0	-2000.0	2000.0	-99.999954	0.00011584501	-99.9993	-100.000496	3340000	-8.392334e-09	1.515773e-08	-0.001476194	1.7729034e-06	0.55372536	0.0067352923	0.1435	79.0	25880.05522584915
334	-2000.0	0.0	-2000.0	-2000.0	2000.0	-99.99925	0.00014941623	-99.998764	-99.99975	3350000	3.783703e-08	5.563595e-07	-0.0032376868	-5.2046215e-07	0.49535352	0.007864952	0.1548	79.0	25958.174344539642
335	-2000.0	0.0	-2000.0	-2000.0	2000.0	-99.99995	0.00016208009	-99.99927	-100.000465	3360000	3.528595e-09	2.8511264e-08	-0.0026205713	7.322756e-07	0.48290655	0.009542582	0.2075	79.0	26036.34912085533
336	-2000.0	0.0	-2000.0	-2000.0	2000.0	-99.99862	0.00012436323	-99.998314	-99.99912	3370000	1.9340516e-07	1.7806174e-06	-0.0031745115	-1.7174541e-06	0.4825796	0.008216596	0.0531	79.0	26114.305359601974
337	-2000.0	0.0	-2000.0	-2000.0	2000.0	-99.99985	0.00012934305	-99.99936	-100.00036	3380000	1.1444092e-09	4.0444817e-08	-0.0023300042	2.9283747e-06	0.4908815	0.018597927	0.4585	12.0	26190.219520807266
338	-2000.0	0.0	-2000.0	-2000.0	2000.0	-99.99866	9.8917124e-05	-99.998436	-99.99912	3390000	2.4671556e-07	1.685339e-06	-0.001788201	-1.5192621e-06	0.46696866	0.015670141	0.3145	14.0	26266.363175868988
339	-2000.0	0.0	-2000.0	-2000.0	2000.0	-99.99955	9.122195e-05	-99.9991	-100.000015	3400000	8.392334e-08	1.9816241e-07	-0.0028923275	2.8478462e-07	0.4933602	0.015263734	0.0491	75.0	26344.178595542908
